servicio debitar querer reverso pago	129
me diagnosticaron una enfermedad y tengo que comenzar a usar el seguro masculino	265
se me bloqueo la trajeta de debito xq puse mal la clave	288
hay compras con tarjeta de debito que no eran mias.	112
soy extranjero. que requisitos tengo para abrir una cuenta?	39
no me permite correr el cursor para solicitar la súper cuenta	4
pagar visa cuenta otro banco	342
se me venció la factura y no puedo cargala para pagarla	129
quiero modificar los beneficiarios de la póliza de mi seguro.	268
quiero saber que tengo que presentar para el seguro de una computadora y un telev que se dañaron	265
recarga movil	132
quiero saber a donde llega mi tarjeta nueva	293
cómo es el tema requisitos de los préstamos?	248
un prestamo personal para cancelar deudas	228
comision advantage	276
perdí un cheque que me habían dado	48
quiero que me contacten	134
quiero un resúmen de cuenta	138
quisiera saber si con débito hay descuento en boletos de pasajes para estudiantes	359
soy monotributista con cuenta en santander rio queria saber si puedo acceder a un prestamo hipotecario?	248
cuanto cotiza el euro	166
no aparece mi tenencias en la cnv	164
cual es el significado de cft?	224
queria llamar al sector de inversiones	147
queria saber si se pueden abrir cuentas en u$d par apersonas que viven en el extranjero	39
cobrar comisionar realizar transferencia exterior	31
abonar gasto tarjeta credito	342
estoy viendo movimientos de cajero que yo no hice	112
me entraron y me robaron el televisor  que hago?	265
como ingresar a mi cuenta online?	3
queria preguntarte sobre un ccredito uva para comprar un auto	225
había un inconveniente con una transferencia que no se pudo hacer después de intentar durante tres días.	80
queria saber si los descuentos también aplican a las compras on line...	311
como hago para traspasar dolares de la caja de ahorro en dolares a la caja de ahorro en pesos?	166
vos me podes tomar una queja?	133
tengo un problema con el debito automatico de un servicio se me está debitando dos veces lo mismo	129
no tengo online banking por eso no puedo verlo desde la página y cuando quise generar la clave no pude.	1
el mes que viene vence la primera cuota de un préstamo que solicité. tengo la posibilidad de precancelar el % del mismo.	246
me decís si ya se vendieron mis acciones?	167
podrías indicarme en que estado se encuentra el reclamo por el siniestro del seguro de vivienda?	270
por que no está la plata de un sueldo que ya me pagaron?	62
gustaria limite comprar tarjeta debito visa	303
requisitos para obtener tarjeta de credito	337
si se cae un árbol en mi casa y me rompe el techo  me cubre el seguro?	265
que es debin	54
ingreso mi numero de documento y me dice que no pudieron reconocerme	117
que es un super ahorro?	173
que trámite tengo que hacer para que me den un hipotecario?	223
desvincular superclub	299
y a monotributo q clase le dan para un prestamo?	248
se puede hacer certificacion de firmas?	94
si se puede adelantar fecha de vencimiento en plazo fijo	182
cómo me doy de alta en sorpresa santander ?	320
quisiera saber cómo pedir la reposición de la tarjeta por deterioro	316
condiciones generales de prestamos hipotecarios	225
costo comisión mantenimiento	96
el otorgamiento del préstamo hipotecario es solo para vivienda unica?	228
generar nueva contraseña	1
no pueda hacer una transferencia que vengo haciendo desde siempre el sistema me da error	80
como puedo asociar el tokken a mi cuenta? ya tengo el ticket que me dio el cajero	5
como hago para pagar un servicio	132
no me deja entrar a la página del banco.	117
quisiera saber sobre el tema de las becas	358
quiero solicitar mi tarjeta de credito	337
aumentar extración cajero automatico	287
para autos usados	228
queria saber los pasos para que tenga la tarjeta de debito	39
telefónico debitar automatico visa pasar vencimiento pagar	129
quiero informar pago tarjeta visa	195
me gustarí¬≠a pagar la aduana	132
requisitos para abrir cuenta bancaria	39
estoy en puerto rico y necesito contactarme para imprimir nuevamente mi tarjeta de debito y ccredito	316
quiero enviar dinero al exterior	36
consultar llegar plasticos tarjeta debito credito	293
a cuanto se me va la cuota del hipotecario en menos plazo o si pido mas plata?	251
quiero saber cuanta plata puedo transferir por día	83
el prestamo hipotecario me lo depositan en el momento que escrituro?	226
necesitaria tener posnet para cobrar con tarjeta de débito me podrán decir los requisitos y el costo del servicio para poder pedirlo.	71
quiero cambiar el tipo de cuenta	86
hoy vence la tarjeta  la puedo pagar mañana?	349
necesitar pagar resumen tarjeta	342
como hago para estar al dia con el banco	192
cuando llega el cambio de puntos superclub	326
necsito cambiar la trjeta de debito por se va a vencer	316
cargar tarjeta redbus acreditar saldar	129
acepté un plazo fijo pero quiero darle de baja	182
qué destino puedo darle al préstamo hipotecario?	228
queria saber cómo hacer para dar avuso de viaje a la tarjeta amex. la visa ya lo hice	304
quiero suspender dos débitos automaticos de mi tarjeta de ccredito.	145
adherir servicio debitar aclarar temer	129
ccredito prendario para comprar moto	228
la inflacion incide en la cuota del préstamo?	219
bloquee la clave del cajero como hago ahora?	288
queria consultar sobre un credito uva	225
necesito una oficina de una sucursal del banco	70
cuanto demora mandar plata a otro país?	36
necesito comunicarme con un asesor telefónico a que numero tengo que llamar?	147
quiero saber el monto a pagar con la tarjeta visa	342
limite tarjeta santander	303
como hacer una transferencia al exterior?	36
me figura una compra del dí¬≠¬≠a de hoy por quiero saber de que es	115
que documentacion necesito para abrir una cuenta ahorro en el banco	39
tengo un reclamo donde puedo acercarme o comunicarme	135
sacar debito automatico tarjeta credito	345
cuanto rinde las lebacs	155
que beneficios tengo con infinity	311
cada cuanto paga bonar	158
custodia monetaria	165
como pagar tarjeta naranja por el sistema	132
puedo sumar a otra persona para que aporte con sus ingresos al pago del credito personal?	254
kiero solicitar tarjeta credito debito	337
como tener el beneficio de women?	357
se pueden ver los servicios que pague? donde quedan registrados?	98
queria consultar el estado de mi tramite	118
costo aproximar transferencia dólar exterior	31
quiero aumentar limitar extración tarjeta debito	287
necesito comprar una casa.cuales son los pasos a seguir para obtener un ccredito hipotecario	223
que intereses tiene prestamo prendario	258
por que no me hicieron la bonificación de sorpresa?	90
cómo hago para que mi cbu sea el mismo para las cuentas en pesos y dolares?	42
cual es la tasa para financiar mi resumen de la tarjeta?	308
la municipalidad me pide una cláusula para la responsabilidad civil.	268
tengo dolares en la caja de ahorro y quiero ponerlos a trabajar en un fondo	176
descuentos para hoy	311
como puedo acceder a un préstamo personal?	223
no estoy pudiendo ingresar al resumen de mis inversiones	117
necesito un plomero porque tengo un caño roto	265
no se realizo el debito automatico en cuenta	129
queria saber que límite tienen mis dos tarjetas en dolares para pago en el exterior.	303
cancelar total tarjeta	342
cobro interesar tarjeta no corresponde error	97
puedo ir al salón vip de aeroparque?	284
queria saber cómo hago para ver lo del super préstamos prendarios acordado	225
salir fondo insuficiente tarjeta	303
como hago para hacer una recarga virtual desde mi app'	132
yo quiero renovar unas lebacs que se vencían hoy	162
póliza figurar domicilio viejo	267
habilitar descubierto cajero automatico	56
¿se puede sustituir la garantía del préstamo?	255
nesecito un prestamo	223
como pagar resumen sin facturar	342
titulos	188
cómo funciona el coeficiente de estabilización de referencia	107
cuál es la cuota pura del préstamo?	219
adicionar metrogas tarjeta	132
cómo es el temita de los aportes de la chica que me ayuda en casa?	60
como hago adelantos de efectivo	298
qué significa uva?	108
donde puedo consultar mis movimientos de cuenta?	50
necesito tener una cuenta de ahorro para que me deposite mi marido dinero. puedo crearla por este medio?	39
soy desempleado puedo acceder a un préstamo hipotecario?	248
necesio pagar pago tarjeta cencosud	132
como obtener pin para tarjeta visa	288
como uso el voucher que cambie por los puntos avumulados	333
quisiera averiguar por una rectificacion en el veraz	64
mira llamando deuda necesito hablar alguien	193
como hacer para solicitar prestamo para comprar un auto	223
cómo elimino cookies	117
cliente banco nacion quiero pasar banco	39
credito para la compra de terrenos	228
numero de telefono	147
necesito un prestamo personal	223
como se cuales comercios estan adheridos	311
me quiero comunicar por el pago de la cuota del préstamo personal.	239
queria acesorarme sobre las condiciones de un prestamo prendario	225
que debo realizar para poder transferir a cuentas de otros bancos. a traves de home banking?	83
como doy de baja tarjeta debito?	41
como se si la poliza ya esta activa?	265
número contactarse amex	147
como pago un vep	132
necesitar denunciar querer desconocer pagar	112
olvidar clave	1
soy profesional independiente. puedo acceder a las lineas de préstamos hipotecarios para compra de vivienda?	248
cuanto es la comisión para comprar bonos?	96
la renovación de la tarjeta de ccredito  cuanto sale por año?	340
llegar tarjeta credito	293
deber modificar domicilio correspondencia poliza	267
el pago por el programa de american airlines es anual o mensual?	276
no se realizo debito automatico	129
cómo paga el bonar	161
quiero hacer un stop debit de mi tarjeta santander  ccredito	353
quiero cambiar a la beneficiaria de mi seguro de vida  cómo lo hago?	268
querer bajo cuenta debitar	41
como hago para cambiame al programa de la alianza con advantage?	299
me interesa pedir un préstamo soy cliente del banco	223
queria ampliar mi margen  ya que tengo solo un sueldo de margen	302
¿dan ccreditos para la compra de terreno?	228
queria consultar por un ccredito pero no nos acreditan el sueldo en este banco	238
tengo problema porque el salario anses me lo deposito y no aparece en la cuenta	37
rechazar debitar automatico saldar disponible	129
necesito información sobre el proceso de préstamos hipotecarios	241
disponer descubierto	56
que puedo hacer con la caja de ahorro en pesos	53
necesito saber cuanto tengo que pagar en mi resumen de cuenta	138
debo transferir euros tengo que tener en la cuenta o puedo hacerlo con pesos? o dolares?	36
si quiero cambiar mi fecha de vencimiento de prestamo	239
numero referenciar tarjeta visa	147
caja ahorrar menor año	39
tratar pedir clave sentir volver intentarlo	1
tipo cuenta	39
cuándo me aprueban la hipoteca?	243
quisiera saber algunas condiciones y recibir asesoramiento acerca de un préstamo prendario	225
como es el prestamo prendario?	225
quiero conocer las comisiones por recibir dinero desde el extranjero	31
si se puede hacer una tranferencia de bonos de un banco a otro??	150
aumentar limitar estraccion cajero	287
consultar limite cuota	303
se paga mantenimiento en la caja de ahorro	96
ver operacion compra tarjeta visa duplicar compra equipo	112
hay algún instructivo para usar la app?	3
traspasé plata por error a una cuenta cerrada	78
como debo hacer para transferir mis ctas productos a una sucursal cerca de mi casa	65
rastreo de tarjeta	293
necesito comunicarme con el centro de abogados	190
woman es una tarjeta??	357
de que género sos	27
quisiera saber el estatus del envío de mi tarjeta de debito	293
querer entender concepto resumir	115
cualquiera tarjeta credito	337
como activar compras internacionales	289
quiero dejar de pagar a una fundación con mi tarjeta de credito	292
no entiendo porque motivo no se debita mi tarjeta de credito si cuento con los fondos necesarios	346
quiero cambiar limitar extraccion cajero	287
tengo asinacion x hijo dan prestamo soy clienta del banco	248
como tenia que viajar queria ampliar la tarjeta	302
que paquetes bancarios me puede ofrecer	39
desconocer descontar	115
yo tengo una cuenta sueldo que tipo de paquete tengo?	75
reclamar consumo desconocer	112
como pago en dolares mi visa?	307
donde me pueden mostrar el listado de concesionarios?	223
interesa abrir recibir sueldo	39
cuantos dias tengo una vez que me aprobaron el hipotecario	241
cómo tasan el valor de la propiedad para calcular el préstamo?	217
como adhiero boletas de servicio a debito automatico	132
sigue vigente el super miercoles mujer en peluquerias?	311
me computaron una compra de amex en un pago cuando debieron hacerlo en cuotas.	339
donde puedo hacer un reclamo?	135
no puedo crear la clave. no pueedo realizar la validacion	1
quiero ahorro santander	39
necesito un comprobante de una operación	98
como hago para suscribirme a woman?	357
puedo reclamar por la atención en la sucursal	135
tiene costo el envio de super club	322
que es un token	5
quisiera saber cuanto me descuentan del monto otorgado del préstamo hipotecario?	245
quisiera cancelar transferencias automáticas para siempre	81
nesesito comunicarme con la parte de seguros	29
quiero pagar tarjeta naranja online por el sistema	132
necesitaba abrir la cuenta para invertir	169
acordar fecha pago	191
necesitaria informacion .sobre prestamos personales	225
puedo pagar con tarjetas del banco en cuotas con ahora12?	336
puedo pagar un impuesto con mi tarjeta?	132
quisiera solicitar la baja de santander sorpresa por favor. no me interesa?	320
cual es el tipo de cambio hoy	166
cambiar contraseña	1
la preventa de espectáculos es solamente para visa?	311
calcular prestamo	251
como son los requisitos del préstamo	248
no tengo el plastico de la tarjeta me dijeron que esta en la sucursal	293
cual es mi situación col el banco	99
transferencia de moneda extranjera entre entidades locales  mismo titular. no pude hacerlo	80
reposicion de plasticos por banda magnetica dañada	316
cuándo puedo darme de baja de los fondos comunes de inversion	175
porque se demora tanto la aprobacion de mi credito?	215
como abro una caja de ahorro	39
que es lo que hoy comviene.? plazo fijo en pesos o comprar dolares?	178
quisiera saber sobre la cuenta joven	140
no encuentro la opcion salir .quiero entrar de nuevo y me dice que salga primero	0
tengo programados pagos por pago mis cuentas con vencimiento de hoy y no fueron debitados	129
queria saber las bases y condiciones para adquirir el super préstamo santander  soy cliente platinium	225
podés confirmar sucursal	100
yo tengo promoción sorpresa?	320
y como puedo averiguar cuanto estoy pagando yo x la mantencion de mi cuenta	96
es requisito tener cuenta sueldo para pedir un ccredito?	238
querría utilizar el ccredito disponible	223
yo tengo extension de visa gold queria saber si yo puedo abonar mediante debito automatico unicamente mi extension	342
queria avisar q mi tarjeta amex fue cancelada la deuda total	195
se lastimó el albañil  esto lo cubre el seguro?	265
limite uso diario visa debito	303
no veo en online banking los letes/lebacs para licitar hoy	160
como veo mi resumen de cuenta?	138
me robaron el celular me cubre?	265
como me inscribo para el sorteo	143
adelantó tarjeta de credito	298
necesito telefono consultar transferencia	147
cómo hago para hacer una solicitud de chequeras?	44
no pude usar la tarjeta en el exterior me explicás por que?	289
¿hay beneficios en los préstamos siendo discapacitado?	253
me tienen que reponer la priority pass y todavía no llegue.	293
a quien dan prestamos	248
desarrollo urbanistico	200
desde donde se hace el test de inversion?	178
cantidad de millas que poseo?	275
necesitaria por favor consultar sobre la posibilidad de obtener la tarjeta de ccredito black.	40
hay sorteo para que te den procrear?	200
mantenimiento caja de ahorro	96
como activo inicio automatico	2
estoy solicitarlo por online banking un prestamo y me indica que llame por telefono.	197
tengo vencida la tarjeta de ccredito  como hago para que me envíen la nueva?	316
quiero dar de baja el debito automatico de agip	292
quisiera saber si mi tarjeta de debito fue enviada a mi domicilio	293
quiero pagar deuda	192
no me llega la tarjeta de debito	293
cargar credito	132
soy cliente y fui seleccionado por procrear para pedir un préstamo hipotecario que debo hacer?	223
ccreditos disponibles	225
que dias esta habilitado el autoservicio	91
tengo un ccredito preadjudicado y quiero que me respondan desde el banco ya que presenté datos de una propiedad y no me contestan	215
cual es el nunero de la banca telefonica	147
quiero canjear mis puntos por un premio	322
hice el pago de la tarjeta y me pagó las adicionales pero no la titular.	342
clave banelco	288
vacación pagar tarjeta querer	342
no llego el plastico a mi domicilio	293
podrian facilitarme un telefono para pedir informacion	147
cambiar clave nombre usuario	1
como solicitar atrjeta	337
necesitar pagar mantenimienrto	96
cómo hago para que pueda realizar compras con debito mayores	302
quisiera dar de baja la cuenta	41
tarifa orden pagar exterior	31
soy cliente de santander y queria saber si me pueden otorgar un prestamo	248
ingresar a mi cuenta	3
bajo servicio agenda pago aparece	129
ya no puedo hacer compras en moneda extranjera con mi tarjeta de debito.	289
solicitar tarjeta credito visa	337
cómo hago para anular un plazo fijo?	182
quisiera saber si las tarjetas de débito suman puntos o solo las de ccredito	323
queriamos acceder tarjeta	337
quien es el tasador?	216
tramite operar brasil tarjeta	289
solicitar la tarjeta de credito visa	337
pedido de la reposición de tarjeta por vencimiento	316
necesito activar el adelanto de sueldo	57
bajo cuenta este medio no efectiva	41
quiero contratar un seguro de accidentes personales	261
necesitar pagar servicio	132
mi premio llegue con fallas y necesito que me lo cambien.	329
como consulto la acreditación de millas?	275
como entro a ver el saldo?	50
términos y condiciones transferencia a terceros	83
beneficios duo de que se trata	139
yo tengo tarjeta de debito y queria sacar una tarjeta de credito	337
quiero pagar tarjeta american express	342
quiero denunciar la pérdida de alimentos refrigerados por falta de luz	265
me están cobrando comisión en mi cuenta y es cuenta sueldo	90
numero hablar operador	147
como usar puntos	322
por que se me activó el plan v y yo no lo pedí	308
quiero saber si con tarjeta de universidad aplican beneficios	359
en teoria me hicieron una transferencia en el dia de hoy	77
queria saber como puedo solicitar un seguro de caucion?	261
cuando se genera mi proximo resumen de cuenta?	138
se supone que no tenía que pagar nada por la renovación y me debitaron igual	90
clave vencida permitir	1
demoran mucho en entregar un premio que canjeé?	326
puedo solicitar un prestamo hipotecario para segunda vivienda?	228
como sé si califico para pedir un préstamo personal?	248
reclamar devolver dinero comprar realizar devolver dinero descuento	312
seguimiento enví¬≠o tarjeta	293
estoy tratando de hacer una transferencia al exterior sin poder lograrlo	35
quiero dejar expresa constancia que no contrate ningun seguro de desempleo por favor dar de baja el mismo.	264
estoy casado es requisito incluir a mi esposa en el credito?	225
como solicitar la tarjeta visa ?	337
tarjeta bloqueada desbloquear	286
quiero sacar visa	337
averiguar mi sucursal santander	100
necesito consultar tarjeta visa disponible comprar	303
cobro un sueldo básico que cuota de préstamo personal puedo abonar?	251
transferí a una cuenta cerrada	78
como hago para ingresar a la aplicacion de mi celular	3
que documentación presentar para solicitar un prestamo	247
prestamo prendario uva	225
cuanto me cobran si saco plata del cajero de otro bancos?	96
tarjeta cancelar suscripción mails	125
tener pasar retirar plasticos	293
hasta que hora van a estar realizando mantenimiento	124
quiero ver un ejemplo de ajuste de la cuota del préstamo prendario	229
como minimizo el importe de uso de las tarjetas adicionales?	335
dar aviso de viaje al extrangero de mi tarjeta amex	304
necesecito rechazar un cargo de tarjeta visa antes de que me la debiten	112
a que telefono tengo que llamar para consultas sobre prestamo hipotecarios	225
me pueden enviar por mail las polizas de los seguros contratados	266
la cuota se actualiza por inflacion un prestamo personal?	219
quiero abrirme caja ahorro	39
quiero saber cuanto estoy debiendo en la tarjeta	342
necesito pedir que acrediten en mi caja de ahorro un ccredito que tengo en la tarjeta de ccredito visa	347
que me cubre la asistencia al viajero?	282
el fondo paga impuesto ley	177
estaba estacionada y me chocaron el auto  como hago la denuncia en el seguro?	265
necesito transferencia online hacer	83
que significa custodia monetaria	165
tengo problemas con el resumen de la tarjeta o llega tarde o directamente no llega	138
necesito saber el costo de usar cajeros q no sean del santander	96
es lo mismo transferencia programada que automática?	81
de que se trata la tarjeta nova?	306
necesito imprimir algo que pague por pago mis cuentas	98
si rescato hoy un fondo en usd cuanto tiempo tarda en acreditarse	175
quiero darme de baja a sorpresa	320
reclamo por el cobro de comision sorpresa a la cual nunca me adheri	97
nunca me mandaron la tarjeta de credito	293
necesito comunicarme con la sucursal de recoleta	91
impuesto a la renta financiera	137
tuve un problema con las cañerías y quiero saber cómo pido la asistencia	265
recibire un cheque del exterior  como puedo depositarlo?	30
necesito visualizar el saldo de la tarjeta recargable	313
me llego una tarjeta que no quiero	310
tengo que anortarme en sorteo para obtener el prestamo procrear?	200
quiero saber mis chances en sorteo plan sueldo	143
quiero pedir resumen tarjeta american express  ya que no llegue.	138
cobro manutencion tarjeta no tengo	97
tengo tarjetas con el mismo nombre	309
que es iu	140
la cuota es fija en hipotecarios?	258
puedo sumar sueldo de conyugue para el prestamo hipotecarios	254
me decís cómo se hace para agregar un destinatario de trasferencias?	76
quiero hacerme el visa home y no puedo	356
qeria si e puede anular un plazo fijo el mismo dia se guardo???	182
quiero formar parte de su equipo de trabajo	102
paquete bancario ofrecer	39
numero de referencia tarjeta visa	147
tengo mi cuenta sueldo en santander quiero sacar un prestamo	223
se pueden comprar motos?	228
como agendar una cuenta para realizar una transferencia	76
costo apertura caja ahorro peso	96
realizar debitar automatico epec	129
quisiera saber mi numero cbu	42
se realizo duplicidad de pago en resumen de tarjeta visa	350
como aceptar una orden de debin	54
mi consulta es por una deuda	99
pueden dos titulares acceder al credito para la casa	256
es tna o cft?	224
y como puedo saber que ypf esta adherido a la promocion	311
adherir un debito automatico	132
perdí mi tarjeta santander  en méxico  quiero saber si puedo extraer dinero desde la sucursal más próxima acá.	128
puedo hacer inversiones en bonos desde online banking	157
importa la conformación de mi grupo familiar para el prestamo?	248
me gustaria tener un descubierto	57
se puede obtener un préstamo hipotecario hasta aaños?	242
para solicitar un prestamos no soy cliente	248
no puedo ingresar a onling banking desde mi celular.	117
tengo que cobro la jubilación en el banco para que me den una tarjeta?	337
por que motivo tengo tan poco disponible para compra con visa?	303
me dicen que tengo una amex para retirar pero yo no la pedí.	310
quiero saber que promos tiene por el día ?	311
quiro saber si puedo solicitar un credito	248
la tarjeta de debito suma millas?	274
solicitar tarjeta credito visa	337
quiero ir a buscar mi chequera a una sucursal distinta	46
me gustaria saber cual es el limite de compra en una tarjetas de debito visa	303
me descontaron dinero de la cuenta	112
hoy tienen atencion al publico?	114
esta mi cuenta abierta ??	61
tengo una cuenta?	61
necesitaría saber de cuanto es la cuota por un préstamo	251
reintegro de promociones qu eno me hicieron	312
comisión caja ahorro	96
desbloquear homebanking	1
qué requisitos debo cumplir para acceder al préstamo ?	248
cómo puedo pedir una tarjeta y cuales son los requisitos	337
quiero consultar por el credito personal	225
necesito si pueden tomar el pago del open de la cuenta de ahorro que tiene fondos	199
invertí en un fondo de inversión mix ¿cuando pida el rescate me calcula la ganancia?	175
queria saber tengo cuenta	61
en donde puedo ver los comercios adheridos a visa y amex para acceder a la promocion verano de restaurantes?	311
yo quisiera saber si puedo optener la tarjeta de credito del banco .ya tengo la de debito	337
¿con quien puedo sumar ingresos para pedir un préstamo?	254
tengo inconveniente un televisor no prende hubo una descarga eléctrica	265
puedo convertir puntos superclub en millas de aadvantage?	299
caja ahorrar otro banco querer pagar tarjeta credito santander	342
como abro una cuenta ?	39
un telefono para llamar y preguntar si tengo deudas	194
gestionar especial numero	147
con quien puedo sumar ingresos para el hipotecario	254
me es imposible generar una clave por internet	1
consultar catalogo completo de superclub	332
quiero saber la demora de acreditación de un pago de redbus?	132
bajar polizas	266
¿sí hacer una transferencia en dolares tarda más?	77
necesitar monto deber tarjeta	342
recordar dato	1
promoción peluqueria?	311
yo tengo extension de visa gold queria saber si yo puedo abonar mediante debito automatico unicamente mi extension	342
queria anular la suscripción a la voz.	280
tengo que comprar el vehiculo en una agencia o puede ser a un particular	228
necesito tener informacion de una compra que desconosco	112
puedo sacar plata del exterior?	298
necesitar explicar retencion debitar caja ahorro	115
cuales son los requisitos para aprobar un préstamo hipotecario?	248
porque mi cuenta esta inactiva	61
boleta debitar monto	129
quisiera saber como ampliar mi cupo de ccredito en la tarjeta	302
como puedo abrir una cuenta comitente	169
quiero saber cual es el límite que tengo en préstamo prendario	236
por que pago mis cuentas me pide que genere una clave en el cajero?	131
quiero sacar un credito y hacer una simulacion	251
queria saber cuales son los pasos previos para solicitar un prestamo hipotecario.	241
dice que mi dni es incorrecto	117
no me realizaron el débito de litoral gas	129
cuál es el porcentaje de los intereses punitorios de la tarjeta de ccredito	349
solicitud de adicional de tarjeta de credito.	334
para mandar dinero a colombia	36
las adicionales son gratis?	334
que tipo de cuenta tengo que tener para realizar un pago al exterior?	36
queiro solicitar la baja de mi seguro de vivienda	262
sos chico	27
numero consultar telefonica	147
montomáximo transferencia cuenta tercero	83
cómo hago para acceder a mi resúmen?	138
puedo mudar la cuenta corriente a otra sucursal	65
no se me debito un servicio	129
cuit del banco santander rio	105
para acceder a un prestamo personal	223
estoy interesado en saber sobre el prestamo hipotecario	225
como hago para suscribirme en las promociones	311
comision cajero exterior	96
que tengo que hacer para que me vuelvan a cobrar en cuotas y no el monto entero?	339
cuanto pago de seguro?	269
me podés decir de donde vino una transferencia?	55
yo necesito mi clave fiscal de afip	95
no dejar bajo cuenta	41
queria consultar por un préstamo quisiera saber como serian las cuotas	225
necesito hacer un pago de visa	342
baja debito automatico tarjeta visa	345
saber comprar debito exterior	289
quisiera saber si mi caja de ahorro sigue activa	61
telefonos utiles	147
si necesito que un representante me llame no me puedo comunicar	134
quiero saber información sobre la tarjeta de estudiantes	359
tengo varias llamadas del banco	146
la cuota mensual del préstamo hipotecario  que porcentaje de mi sueldo representa?	249
como aviso mi pago	195
me olvide la contraseña de homebanking	1
tarjeta credito visa saber saldo minimo	303
aumento de límite por viaje	302
como modificar beneficiario para transferencias	76
todavía no llegue a mi domicilio un producto que canjeé con superclub lo van a enviar o no	326
cual es el costo de la escribania para préstamo hipotecario?	210
quisiera abrir un plazo fijo como tengo q hacer ??	181
como hago una transferencia?	84
mi numero de cuenta	68
querer llegar tarjeta correo	293
queria informarme de los prestamos prendarios	225
quisiera saber si mi solicitud de cambio de sucursal ya es efectiva?	66
intereses pago tarjeta mora	349
quiero activar los pesos que canjee para la sube	333
soy cliente de santander rio queria saber si como monotributista puedo acceder a un prestamo uva	248
activar reemplazo de tarjeta de débito santander rio	301
como puedo hacer para recibir mis consumo de tarjeta	138
me llego un aviso de que el prestamos no se pudo debitar por falta de saldo. ahora que hay saldo en la cuenta tengo que hacer el pago yo o el banco intenta nuevamente hacer el debito?	239
telefono de tarjeta mastercard	147
en cuanto tiempo se acredita una transferencia en dolares a otro banco?	77
se le puede agregar plata a un superfondo?	176
qué estudio jurídico está gestionando mi deuda con el banco?	190
sos un hombre o una mujer?	27
con el cambio de banco la tarjeta priority pass dejo de funcionar no nos dejaron entrar al vip pasando la tarjeta precitada	284
que significa el traspaso de cuentas  lo veo en mis movimientos	85
quiero descargar mi polisa	266
me quiero cambiar a la tarjeta america airlines para acumular millas	299
cuando mandar tarjeta	293
costo tarjeta debito visa	96
consulta de ampliacion de mi credito personal	196
como hago para pagar un impuesto con la tarjeta de credito?	132
quiero averiguar por plan v	308
me mudo  que tengo que hacer con los datos de la póliza?	267
dejen de enviar la póliza con la dirección incorrecta	267
puedo tener mas de un prestamo	218
queria informarme de los prestamos prendarios	225
los premios que se ven en catálogo son los únicos que hay disponibles?	332
me pueden bonificar la cuenta?	73
quiero saber como desconocer consumos en mi cuenta.	112
cambiar domicilio de tarjeta de credito visa	103
préstamo prendario auto usado	228
sabés estado enviar tarjeta credito	293
me pueden confirmar si se me descontó el cierre de la tarjeta ccredito?	279
como se hace para canjear los puntos	322
pasos para blanquear tarjeta	288
querer averiguar hacer cerrar cuenta	41
quiero que me coticen un seguro de vida.	261
donde esta el link para cambiar la contraseña de afip	95
no podia hacer una compra online en el exterior con mi tarjeta de debito	290
cuando escrituro la casa de mi préstamo hipotecario?	241
queria consultar si puede extraer de mi cuenta en dolares desde cualquier cajero automatico	298
tengo un préstamo aprobado y tengo que solicitarlo	223
se puede pagar la mastercard desde uno de los autoservicios del banco?	342
saldo al 31-12-2018	67
para el calculo de un préstamo prendario que ingresos debo considerar?	249
necesito info del seguro de robo en cajeros	261
quiere poner dinero a trabajar en el banco que me conviene	178
quiero modificar debito automatico tarjeta santander credito	345
renovacion de tarjeta de debito	316
para que me ayuden a activar el tokem de seguridad	5
no veo el deposito de anses en mis movimientos	37
por la app se puede hacer la compra de letes?	157
precio workcafe	149
es posible pedir el resumen total para pagar todo en financiacion?	120
se puede usar en el exterior la tarjeta recargable?	313
solucioné mi situación con el banco y todavía no me enviaron el libre de deuda	64
cuanto es el tiempo que tardan en darme el préstamo personal?	243
puedo solicitar un préstamo personal para decorar mi departamento?	228
bloqueo de compra	286
queria saber cuanto me das por un credito hipotecario uvas	236
tratar averiguar deber tarjeta	342
nesecito abrir una caja de ahorro en pesosss	39
blanqueo de clave fiscal	95
puedo ver en algún lado si las compras me dan millas o puntos superclub?	300
saber saldo total pagar	342
tengo tarjeta de devito de santander pero no de credito como puedo solicitarla cuales son los requisitos	337
estoy teniendo problemas para canjear los puntos superclub	328
la reserva de la sala work/cafe tiene algún costo?	149
tengo una tarjeta american express e intento crear mi usuario en la web.	1
como doy de baja mi cuenta caja de ahorro universitaria en santander rio??	41
quiero saber el numero de telefono asi me comunicó con alguien	147
pedí una tarjeta de debito y todavía no me llegue.	293
no puedo acceder a la pagina de home banking	117
como hago para tener cuenta sueldo?	72
como hago para reversar un premio que canjeé	331
llamo al 0800 pero no hay ninguna opcion que sea para la consulta q necesito hacer	29
quiero saber que margen tengo con la tarjeta	303
debitos directo	112
como me entero si me adjudicaron el préstamo hipotecario?	215
olvide mi contraseña que debo hacer ?	1
queria saber el estado del pedido de reimpresion de mi tarjeta de debito	293
reclamar cobro servicio sueldo	97
quise hacer una transferencia a otro país y me aparece como guardada	35
te cobra si sacas la tarjeta universitaria?	359
quiero hacer una transferencia desde la cuenta hasta el mix vi	176
querer minimo american	351
venden yuanes	166
te consultaba por el seguro del hogar que tengo  tuve un desperfecto con el televisor y quiero que lo cubra el seguro. qué es lo que tengo que hacer?	265
comision caja ahorro dolares	96
como hago para dar por extraviada una tarjeta.	294
fecha de renovación de lebacs	162
